user_id,식료품,의류,가전제품,스포츠용품,교통,미용,의료,여행,문화,음식점,주류,통신,가정용품,도서,유류비,반려동물,유아용품,교육,현재 소득,현재 지출,저축,금융 자산,부채 금액,재무적 안정성,대출 상환능력,신용 점수,투자 수익률,부동산 보유량
4979,3397,288,3297,108,949,335,2496,19,84,1337,2514,43,339,73,304,176,4,1852,36143,49309,20604,80920,31618,5,97,625,-44,0
4980,2701,1338,5410,335,841,460,2947,934,151,1960,1895,49,143,49,2512,42,184,794,37894,23069,2879,30027,39162,1,36,384,26,0
4981,3160,1003,2248,354,653,49,2601,945,230,1259,1678,50,564,117,1613,31,198,3501,42010,19877,23874,21291,46054,5,62,520,50,6
4982,663,395,831,116,332,385,1471,500,271,990,2897,72,392,104,549,189,165,4541,57572,22223,24543,55976,2538,0,79,493,48,7
4983,4139,891,1690,24,315,309,1382,402,120,623,2490,14,402,68,1944,189,2,2300,30534,14280,17923,57403,45855,8,6,721,45,4
4984,3984,501,1047,336,731,168,2787,106,181,1002,2103,58,367,105,1309,49,114,402,36072,25884,29578,29945,10429,7,91,488,-38,7
4985,905,933,188,244,529,361,1292,948,401,1706,326,73,335,151,86,30,76,52,59137,27008,20707,77817,14335,2,97,325,-16,2
4986,2790,2539,9497,228,834,470,1342,541,351,662,270,64,593,33,627,64,46,3687,40941,69866,4790,97379,41083,3,2,353,-4,7
4987,139,486,5292,348,696,227,2152,340,89,2118,1416,15,153,0,1630,113,89,1571,51673,22691,3705,71333,9013,4,28,422,27,7
4988,2318,882,9305,53,978,229,2656,207,373,1401,2288,79,241,32,2547,146,98,4444,44934,17606,28456,44954,35259,3,8,835,-50,3
4989,3250,1405,7225,391,219,99,1722,702,338,1040,480,80,286,42,112,83,129,4171,30302,40818,13348,33488,14257,0,83,751,-1,5
4990,433,522,1515,409,115,151,2149,610,280,2382,1907,31,248,102,552,26,119,3921,25891,45525,29618,3754,39488,6,87,739,21,4
4991,643,184,7915,278,354,171,1758,498,459,130,1388,66,572,45,2960,157,145,4306,42875,41331,8480,83217,38866,6,49,688,33,1
4992,3762,1565,1580,75,368,176,1801,965,181,2738,2686,85,166,84,230,44,107,116,47508,53823,3866,85597,7126,2,33,306,-25,2
4993,2145,287,3465,31,223,188,2203,479,276,1023,1768,1,572,1,717,19,197,521,29305,15687,24241,33188,2043,0,93,325,27,2
4994,2931,2524,1108,485,617,63,2480,908,145,436,2937,55,310,96,866,14,146,3009,56355,23871,5692,56013,16962,0,97,434,36,5
4995,4232,2296,2872,19,791,498,2382,773,430,876,1094,46,298,72,446,170,126,131,46802,29938,10016,36744,48972,4,27,796,-4,0
4996,1993,380,9772,0,398,30,1997,846,103,2836,2349,33,392,181,744,48,119,2595,48477,43303,20877,85603,19019,10,49,358,14,1
4997,391,537,1185,336,796,20,2400,1,440,2329,1700,45,390,180,2766,105,138,782,45344,49266,1433,45216,9174,3,73,773,21,5
4998,4191,2346,3437,356,798,306,2011,238,434,287,2978,20,183,124,413,182,156,4457,38649,35185,22957,40336,12729,5,62,414,25,10
4999,4779,2729,1557,268,724,217,2615,714,384,1318,628,93,599,130,1760,184,93,4659,52571,43359,13926,61533,32285,4,39,386,7,5
5000,631,1874,1813,413,569,28,275,390,354,1310,2923,63,317,98,1951,59,199,4839,50127,46965,12738,51528,4487,9,22,439,22,3
5001,2791,2253,1864,204,279,116,916,459,126,1708,1685,49,528,59,1060,52,190,2288,40165,28329,7563,62022,38556,10,18,488,13,9
5002,3223,2426,9592,294,204,379,164,9,333,294,2160,66,135,199,363,31,193,782,43413,37984,4274,64794,21210,5,54,324,-20,4
5003,4254,2103,6287,274,718,475,223,652,460,2459,1601,11,534,94,968,179,21,136,52669,62561,1195,66405,39871,9,75,350,14,5
5004,42,2912,5884,190,482,44,478,617,412,2182,337,77,158,79,2301,109,194,3033,33168,26504,7306,28372,5676,8,29,838,-1,2
5005,3828,2320,5374,347,751,84,1035,976,392,803,231,16,470,200,1023,200,127,4395,50181,10344,15029,49413,14147,10,89,657,19,4
5006,3674,2943,7979,74,871,445,125,451,441,261,1155,31,57,134,2630,198,45,3135,32671,24846,10391,41103,5888,1,51,356,37,8
5007,2340,1040,7880,224,510,263,933,379,45,1867,2998,17,88,121,2286,47,44,1177,25602,14008,11618,82729,24607,7,47,745,21,8
5008,4879,739,8512,151,320,339,2326,325,440,1093,2347,96,55,127,1761,135,19,2337,37913,27280,26443,1287,5726,10,64,662,-7,0
5009,4948,2904,8682,47,220,85,1022,731,85,1387,2157,87,555,191,32,119,111,2122,26913,36731,16841,10183,21774,3,69,809,-9,4
5010,4840,2021,5428,223,858,245,567,431,81,2121,63,92,71,50,2616,139,60,1139,58871,32984,22076,28964,47566,4,7,522,27,4
5011,3892,2999,2443,291,201,314,2200,466,123,2094,2147,3,228,50,2045,18,198,1946,35069,31447,28839,40378,8235,10,36,627,-8,7
5012,1285,631,7159,449,461,470,2290,205,281,2489,96,74,114,146,357,9,143,3294,48872,66984,17369,75837,33458,10,86,773,40,7
5013,3341,1993,2271,140,735,153,2878,160,355,1643,1660,32,89,55,709,8,40,1011,25085,24778,20820,55016,34922,3,55,694,-33,8
5014,2374,621,1523,118,84,36,6,397,230,1345,1785,97,209,57,2575,105,163,1621,44173,46244,3564,68476,21352,3,4,340,2,8
5015,3138,1078,5596,66,80,449,1175,918,265,2833,786,91,14,196,978,79,66,4175,47096,39152,26169,88590,33053,6,26,709,-34,4
5016,2007,1994,1642,74,122,243,2847,540,84,2344,1836,59,345,137,97,122,139,1908,39178,56279,27885,7069,3211,6,44,758,-28,4
5017,3435,1119,1769,244,368,177,2832,823,152,566,1298,97,433,32,1328,166,143,3898,31956,52761,27825,65736,43093,7,81,346,-10,2
5018,3161,675,3490,103,738,295,288,885,67,944,1333,56,268,36,1221,179,70,4404,37337,52651,1184,6265,6953,0,13,425,-23,9
5019,3014,2291,9926,369,200,276,2570,635,213,344,2364,31,333,47,1722,190,75,2609,55306,61687,26461,26920,20847,2,48,804,-16,7
5020,2933,2274,6138,315,835,227,1198,123,326,23,936,41,550,103,2808,123,1,47,50482,15126,20502,52885,35544,4,45,829,49,6
5021,279,1830,3273,484,742,420,2131,988,140,670,1077,68,185,162,1851,158,118,1328,40119,27538,3660,93443,47171,1,50,524,1,5
5022,1680,756,4875,422,95,318,2372,414,327,399,1190,39,437,101,2654,166,167,4655,29522,39087,15383,54228,40010,7,92,467,-14,9
5023,4916,165,2137,345,801,60,2899,875,251,2437,2157,79,81,46,2520,156,77,243,21452,50182,17389,15827,8824,0,23,621,-50,9
5024,1128,2148,2992,22,951,441,528,59,115,1375,1138,96,440,63,2306,185,193,1292,34455,26379,10474,93683,28171,5,2,690,38,2
5025,520,996,7991,462,297,166,2109,927,19,1580,157,32,113,159,2905,166,1,2275,31241,30617,435,41624,12687,4,27,468,-6,7
5026,3557,1767,3614,456,330,153,1720,424,126,2984,924,37,371,147,1992,134,172,4149,55040,60679,6939,17610,38146,0,93,801,19,8
5027,1436,1896,3878,22,555,185,1257,765,21,2014,933,18,426,88,2893,102,10,235,42066,63109,940,79296,15828,4,12,577,31,5
5028,1086,2566,8644,190,498,264,77,586,310,57,1395,22,20,0,2592,100,51,4184,22264,61107,7609,52409,19388,7,84,413,-46,4
5029,527,1856,9957,59,268,92,344,586,488,2904,669,23,390,169,1926,92,197,3614,48801,46632,4618,10840,1959,3,53,806,8,0
5030,4948,2252,2516,396,609,488,168,364,50,147,1819,47,80,100,1541,66,148,4411,30140,61104,6970,89186,30878,6,46,344,-17,2
5031,3649,1531,2773,407,752,229,1092,389,99,1514,1519,17,30,53,127,69,130,1343,52286,60495,2003,23357,8319,3,45,676,48,0
5032,4900,2349,4833,251,355,372,732,522,374,2966,2070,56,367,32,2548,199,155,42,38741,45379,21094,37521,21331,6,13,431,-10,1
5033,1035,2033,3544,272,797,85,653,937,478,124,359,28,49,1,1078,95,32,646,28624,68486,10677,81716,18723,10,82,838,-32,10
5034,2659,271,9462,242,809,229,1746,666,155,1433,1511,94,442,0,2129,145,108,1317,53406,68178,21060,46299,42336,6,26,545,23,7
5035,2161,1061,5988,238,419,443,2762,490,50,32,1564,43,572,134,669,132,98,2593,22300,42266,9107,3799,5771,4,29,431,-2,4
5036,347,2047,4731,455,928,123,2229,669,315,1183,1207,33,223,15,584,5,200,4331,49640,54106,21042,55373,22144,6,75,583,-39,0
5037,4031,982,9096,205,981,177,1267,597,366,676,1014,72,456,161,468,134,92,2318,30221,66799,11121,55920,16359,3,90,554,-7,0
5038,2144,1638,1952,252,460,348,1120,957,363,1166,1447,28,207,105,2228,103,22,3647,53326,57134,24715,72656,25351,2,26,845,-16,7
5039,109,778,2195,136,95,237,494,467,126,593,27,92,357,69,2452,91,38,612,30589,21223,6613,11482,21531,0,56,801,-18,5
5040,4192,2788,4497,398,868,100,563,75,365,1339,1361,23,474,130,2709,38,83,333,59261,26329,12723,46264,37026,9,27,349,0,5
5041,1128,940,7392,17,570,19,1178,760,104,1761,1493,65,580,59,685,72,175,2263,52271,69373,24444,70478,49310,3,11,612,-27,6
5042,2808,2507,7673,192,6,293,412,939,46,2262,2513,99,38,111,2757,40,198,4705,39972,34307,20831,8258,36688,6,49,708,27,6
5043,1731,2559,4727,244,760,182,2609,882,250,979,467,92,340,111,2157,155,83,1956,20211,30197,24231,34047,14661,8,85,642,20,8
5044,740,293,4076,167,435,98,2927,691,266,204,2333,62,236,17,2224,144,173,3856,38681,47709,5211,77868,44786,3,92,532,-27,10
5045,446,1813,4480,31,185,6,1948,165,110,2832,1690,33,4,62,2528,101,151,1884,59146,36743,2116,4938,46395,1,98,481,44,6
5046,2587,586,1833,12,506,145,1519,357,101,2669,432,14,237,69,2620,39,53,1020,20497,29745,12484,50687,23415,9,60,832,-12,5
5047,1598,2347,9811,438,65,403,2,745,82,2891,2439,21,135,171,2291,14,124,3580,44790,36636,14568,38890,36240,2,83,802,28,2
5048,3172,2333,4745,372,427,457,2282,974,312,1579,270,57,207,17,959,99,151,1848,58169,55614,22446,3803,4104,1,82,742,38,8
5049,3935,2705,6013,166,431,251,993,183,450,377,2818,85,447,114,1011,101,181,1556,42320,20852,29362,63098,38683,10,75,630,50,7
5050,1772,2823,7128,342,314,191,1166,86,161,119,630,9,244,22,2616,129,193,3134,39780,17242,9244,8917,9037,4,42,609,-5,7
5051,3075,2692,2289,340,901,408,523,849,72,2000,1118,49,117,165,2868,79,140,1037,39219,28094,18678,58591,13628,7,25,720,48,6
5052,839,162,4669,114,708,228,707,398,403,712,1791,44,433,176,1786,25,146,2217,22882,37388,26214,28396,23826,10,38,804,11,1
5053,1899,563,4632,23,69,205,518,600,495,2893,1812,22,589,50,335,186,143,3434,24954,34545,22747,74357,15854,3,12,763,40,0
5054,4120,1438,9581,365,311,472,943,4,218,935,999,58,129,19,2412,93,17,3433,34163,60575,3112,14421,44549,8,16,805,35,0
5055,1786,569,7227,472,352,434,774,638,387,1999,158,97,166,143,334,151,153,3867,23163,44998,8970,22861,22654,4,21,633,12,6
5056,357,2603,2208,6,407,44,2118,725,429,137,701,66,100,150,454,10,43,1613,42004,17575,18058,19601,39977,9,71,365,-25,0
5057,744,1510,8799,456,231,450,1891,540,334,1007,2548,97,404,50,2503,178,74,4290,47119,63539,4917,94272,10545,4,26,773,24,5
5058,3489,2302,1068,66,444,418,1590,572,463,629,2345,12,408,192,2401,174,42,832,26109,66926,23959,37987,27438,6,55,592,-46,6
5059,4955,132,6546,237,971,461,909,758,4,1683,1904,16,339,109,51,190,188,1487,46544,27836,27467,5905,6251,2,92,411,39,5
5060,2359,178,8939,238,842,30,1853,319,28,575,1910,59,112,7,2129,52,60,4608,31911,24870,19978,64428,5474,10,96,334,48,2
5061,3536,479,513,499,478,236,2539,264,272,113,653,74,53,143,1162,82,125,4189,24005,24509,28624,49723,27095,1,97,383,24,5
5062,4042,1737,6790,26,498,125,1249,610,325,1481,2002,23,482,170,1778,106,187,64,50043,16094,12494,4137,16030,0,63,483,47,8
5063,2766,1611,9533,182,404,476,2948,43,481,1296,607,46,189,60,1741,151,115,3031,43349,37914,28791,62309,2221,5,41,562,-8,8
5064,3156,2915,2600,318,245,98,1295,412,199,2516,2152,79,366,147,55,189,84,800,21183,39274,10637,62667,46133,8,25,752,36,3
5065,658,1787,7459,344,644,289,2462,851,465,2095,2659,37,258,190,1501,114,155,1384,49101,68081,29015,90056,7317,1,83,721,40,6
5066,2015,128,6961,437,890,415,1264,386,30,1730,608,47,339,117,563,158,4,1690,42983,24667,13803,42595,33406,5,37,817,-38,3
5067,4383,1868,3519,377,263,465,2079,520,167,2273,1253,78,547,6,1908,126,174,2378,46699,42417,12056,76632,820,2,38,738,14,5
5068,4829,2372,6665,102,448,319,1304,855,333,1300,444,12,154,176,2649,75,55,889,37280,66886,2612,1851,22028,8,93,302,26,5
5069,2800,561,4830,152,869,197,1193,577,461,17,1283,14,148,152,1728,194,112,559,30841,43944,10468,49393,19917,8,40,302,-41,2
5070,3245,2933,2406,405,769,161,794,736,357,2387,1461,22,455,178,1442,157,172,2155,56647,60325,29651,65516,14506,7,40,389,-26,4
5071,1830,1118,8606,421,924,284,2947,445,249,2097,1613,30,144,75,1950,21,120,907,47337,55805,6509,34431,21309,10,22,422,28,1
5072,2061,1884,9895,148,389,8,237,231,245,2940,43,11,16,125,650,72,100,4263,44275,22018,20342,287,20894,10,74,642,4,3
5073,887,2662,950,466,68,143,546,400,343,791,2481,7,16,31,350,59,116,3901,31145,26423,14827,68998,47208,5,30,321,20,3
5074,4463,301,5944,13,572,306,2605,849,50,2656,2991,78,600,190,2150,0,70,2985,50758,69389,21620,1841,22103,6,38,317,-29,9
5075,529,2123,9065,53,519,106,1785,689,405,836,2315,73,62,36,1115,98,125,40,23757,45979,732,42392,49261,2,70,749,27,5
5076,2951,2523,7840,404,585,500,1989,361,312,514,407,69,67,31,397,54,109,2649,25116,10628,13244,18570,6618,6,98,671,-22,9
5077,727,106,1690,58,962,288,1313,646,262,1395,553,20,233,22,2651,175,5,518,34090,31434,21657,9796,18923,2,18,755,4,6
5078,3419,1020,3584,162,527,60,981,707,443,2293,2417,90,219,143,2076,135,117,3994,45032,19496,10220,99077,1496,3,26,577,47,3
5079,4854,1593,286,495,474,254,42,45,367,2736,2796,60,497,40,1399,119,192,2337,57108,39247,10559,39051,17704,1,88,588,-41,6
5080,2916,773,2923,175,392,403,2805,347,299,2942,1890,88,574,97,975,102,175,2633,50214,60600,1126,82628,48829,7,7,705,20,8
5081,1130,1154,7556,362,848,188,891,922,472,550,2044,57,513,176,1057,64,144,1980,32154,25057,15114,51854,29909,7,23,361,9,10
5082,240,1923,5140,416,201,74,280,576,289,2448,691,60,199,60,1820,200,175,2258,25277,48599,16591,15121,3807,10,66,817,13,0
5083,2965,1375,8191,343,769,479,972,801,262,2408,2010,37,311,152,1473,59,66,3750,58863,15018,14114,33699,1681,2,34,340,12,5
5084,959,492,6202,113,909,436,1285,153,430,978,1109,19,519,155,1034,5,46,1034,39637,22827,2943,56270,40249,5,31,711,6,2
5085,4821,1781,7367,459,917,368,826,438,107,288,2697,94,470,144,620,33,153,2,56567,15123,22596,32805,18328,2,93,823,-10,0
5086,3704,77,1693,332,671,276,384,895,149,100,1687,28,218,183,1052,160,149,4147,30238,56160,23482,63514,18428,5,53,326,21,4
5087,3964,552,5129,319,726,497,647,766,262,1015,1646,92,564,177,176,7,5,2059,59581,29577,15256,42611,27826,8,96,583,44,1
5088,2502,2839,1784,395,26,86,652,28,347,1213,333,100,39,128,1273,23,187,2813,40626,45147,23350,61802,14238,0,95,671,-12,5
5089,415,1123,6974,279,477,183,2741,325,97,2877,2746,36,414,39,96,83,169,2361,20864,12900,46,58058,2973,0,11,682,-10,6
5090,3713,2114,9089,71,671,436,1719,584,198,426,1057,66,75,11,2209,152,151,623,26884,41995,3844,52065,36825,5,9,401,39,5
5091,3035,1726,3590,159,583,107,2823,13,499,2529,1090,37,413,85,2740,77,130,2230,27581,46162,26625,7032,24923,3,63,358,43,7
5092,4379,915,7125,378,927,51,467,822,204,1133,175,24,176,190,2248,194,103,3743,50271,35250,24154,33019,3085,9,63,391,-23,4
5093,217,2757,3566,481,230,30,828,877,427,92,2301,91,249,129,2928,161,1,110,43252,53332,6256,13312,18525,5,15,503,-22,6
5094,2433,1296,4759,121,688,368,585,506,285,1626,2936,25,437,65,2010,178,39,3928,48709,13448,25527,20203,9836,9,2,552,-7,2
5095,4334,2870,8265,228,141,74,2339,462,485,1103,2154,84,331,114,2938,45,13,3548,30897,50438,434,36639,3184,0,82,513,25,1
5096,4441,921,9126,366,789,62,1269,143,389,2401,1479,49,469,195,631,165,3,4653,46924,14998,15237,11123,14417,8,25,729,-30,6
5097,3316,782,5612,152,356,28,4,126,80,2442,1930,16,395,196,1433,123,18,1560,49437,18502,15564,3313,26191,1,15,435,10,9
5098,232,1609,8163,317,402,151,234,811,370,2420,2106,7,18,144,1025,148,135,2475,53626,60150,22622,72733,8585,9,8,591,-43,5
5099,4526,1281,4002,338,910,36,2746,176,467,2105,1819,86,598,186,1298,6,125,4750,49955,43976,25327,17255,27445,8,25,442,-44,0
5100,2465,253,2387,390,100,351,223,152,75,540,1206,49,581,154,2665,65,92,3991,38291,25483,13931,44043,30328,10,34,419,9,7
5101,152,106,8995,376,372,117,829,107,15,1706,350,6,239,182,2572,91,92,2097,42724,16860,26034,79326,11667,8,40,765,18,0
5102,4713,1251,3318,187,444,50,1193,210,156,2164,811,100,101,153,1163,51,165,2067,42865,48803,11302,57843,10728,4,18,410,34,10
5103,4692,2097,9952,370,986,165,2444,963,387,1368,327,64,76,110,363,152,153,2879,27786,68207,19008,30927,22853,8,5,326,-36,9
5104,3830,1480,6125,408,951,429,2114,572,223,900,1374,36,106,40,923,4,186,3912,51745,30658,14143,12251,8426,5,2,813,45,10
5105,1968,188,2323,177,177,480,348,235,309,2221,2940,93,9,200,1471,154,127,2723,30889,44119,27808,37683,4648,3,34,736,22,8
5106,3275,587,8940,0,705,287,1681,34,383,2143,1423,53,247,55,1160,30,168,2521,53154,12979,3295,65260,10362,4,90,529,6,3
5107,2267,408,6304,139,835,413,2915,408,401,551,501,92,586,28,263,180,90,1198,33359,50212,12225,86137,12705,2,79,468,34,0
5108,1802,322,9122,281,866,111,2431,250,33,1343,2551,32,373,90,646,144,4,1611,59451,16877,1674,47139,29324,9,89,518,39,1
5109,1578,1612,7866,183,870,26,630,470,313,1597,1223,11,140,149,745,100,41,1350,59632,15378,9662,29201,35115,3,60,352,18,0
5110,3654,508,8505,450,749,334,758,900,256,2531,2634,85,424,59,2169,191,114,2564,58836,46908,23528,96482,39319,9,37,464,-1,7
5111,1738,2134,4332,419,469,336,1862,610,295,2115,64,96,125,197,2297,28,148,4180,59845,28404,14149,649,24350,5,21,398,-6,1
5112,665,2019,3966,455,526,197,1175,266,318,249,2632,52,380,187,2235,114,126,6,42052,51753,7420,38314,18906,1,77,381,26,3
5113,3060,546,608,321,886,352,2501,767,191,2796,203,19,41,53,132,122,71,608,31632,45217,18802,31735,3584,8,7,451,-8,1
5114,3926,1838,2830,293,503,177,1820,831,54,1781,1247,25,512,156,441,25,21,2857,21267,63558,18789,68946,23278,10,1,725,17,6
5115,895,2084,6060,25,977,251,258,170,245,2254,1782,91,336,115,355,41,155,1282,27429,28915,26165,55954,47777,2,74,714,-33,6
5116,3979,1893,338,262,891,273,360,163,454,1948,2519,10,322,143,2456,75,57,2520,29748,25108,17077,50181,25513,1,66,820,-37,4
5117,1485,1398,1892,167,157,165,10,492,235,819,2277,34,128,33,1105,133,134,2172,52771,27581,11017,81726,14094,7,43,636,-46,5
5118,2994,1238,1519,276,607,90,733,379,210,2995,2307,13,40,110,2610,197,156,4318,35888,10300,16050,48817,7650,1,16,497,-1,2
5119,3064,1059,5235,98,59,70,396,941,136,1140,1919,52,21,96,964,73,52,3395,45255,40631,2768,47848,34669,3,40,315,31,7
5120,2047,734,4136,104,74,477,1113,294,239,2968,1415,20,464,76,1505,78,148,3519,35379,67703,10832,7862,33881,4,74,588,11,1
5121,3601,1830,5807,187,905,221,2382,397,204,1094,668,97,471,47,329,172,184,2208,28238,58592,24008,43177,22533,6,78,724,-2,1
5122,1415,2115,1944,299,237,309,1338,590,92,241,2511,93,39,56,2579,7,39,1237,40741,33967,27273,95601,1694,4,6,446,33,10
5123,3975,2873,2492,115,549,200,1522,213,483,1667,2703,94,202,171,2991,161,90,4356,54255,13674,20457,54333,45595,7,11,376,28,10
5124,4464,1405,2075,318,300,102,1195,320,354,1099,1356,77,504,45,2372,40,5,3348,31170,45409,11249,92578,48899,5,31,740,37,3
5125,1165,2745,7959,328,466,261,914,306,153,1721,47,46,584,164,1372,190,33,3807,37387,15272,3766,55161,42036,10,11,443,-13,2
5126,1715,1232,9878,123,939,265,1034,316,71,2459,2230,45,19,154,488,167,169,515,55617,36269,153,70658,26498,10,27,846,-41,0
5127,2540,1302,5882,266,688,375,566,24,478,1624,1184,0,21,193,2573,113,166,1454,48153,16115,17815,26949,35513,9,40,479,-37,4
5128,3847,2780,1137,379,383,344,2287,411,43,1807,242,90,314,132,2169,74,163,2022,42461,41007,5918,331,9198,5,77,476,-43,1
5129,4853,1164,2374,74,939,244,2109,990,389,2775,2271,7,70,134,1197,146,157,584,45621,46650,3414,65117,27030,7,73,465,30,7
5130,4057,2133,7384,396,23,193,1390,579,280,257,531,36,17,7,906,9,41,1578,57321,24372,16492,87920,43593,6,59,510,41,6
5131,3208,843,7777,304,599,262,2879,750,19,982,815,99,349,80,1647,109,104,3075,34261,39613,26320,95730,14491,2,100,622,23,4
5132,1056,2322,6400,20,454,54,702,156,273,2650,747,74,302,32,809,136,47,2713,47008,16402,1440,93831,27818,5,66,333,35,4
5133,2230,2047,1461,248,165,377,1882,198,359,2220,2589,74,194,22,838,74,102,3926,39064,59117,6737,56008,33236,7,70,376,-15,4
5134,4242,2830,1106,264,519,295,2918,751,102,1366,1641,9,113,114,2769,173,130,4157,42570,60099,7624,70500,31144,2,70,491,-7,6
5135,3332,2057,7669,389,725,2,1102,963,90,1362,2711,22,553,72,1408,120,185,870,37171,20650,12928,27538,47562,5,85,467,-35,10
5136,3780,111,2771,487,252,454,946,822,410,428,53,1,346,196,428,174,69,3966,21192,40268,28292,68084,23206,6,65,426,13,10
5137,2069,723,8776,59,388,258,2851,915,9,2723,1920,43,131,164,1847,38,48,4655,57472,21716,18347,33479,20387,7,64,434,-12,7
5138,830,381,1132,220,604,325,44,338,440,1103,2251,31,58,38,391,74,1,1782,51216,21518,5084,5349,14492,3,43,572,-33,7
5139,2509,1994,9878,2,937,177,2630,744,414,1563,650,69,87,187,2252,105,125,1954,32778,26008,24585,14157,47272,9,78,807,-10,2
5140,1661,1609,4851,426,225,261,2459,71,5,292,1251,20,539,76,909,94,166,2738,28968,23284,2310,50648,15273,1,14,435,7,9
5141,683,2332,5241,14,837,85,566,838,78,2651,1099,41,506,150,969,181,186,3500,54482,58593,24869,17845,14478,0,17,640,28,9
5142,2169,2073,2731,175,49,363,2143,48,92,816,2174,65,433,115,1654,73,199,1496,39889,10869,21776,73555,33542,7,7,781,-32,6
5143,4806,1519,6657,415,963,347,304,194,135,2054,863,25,242,127,2202,24,132,1100,36420,42387,16550,65097,24613,2,55,839,46,4
5144,828,121,9766,356,899,104,1208,174,317,1039,2800,100,57,154,483,48,21,4904,24456,52109,14080,48680,15249,0,15,345,-37,4
5145,4103,337,446,2,410,56,2352,623,188,1852,1014,82,54,172,2732,198,194,3416,47606,55447,2541,16332,34848,1,68,425,49,1
5146,4456,393,3865,175,136,352,377,835,363,445,648,60,567,163,2776,91,85,3766,47192,67218,18428,52945,38298,0,57,301,-46,7
